"Subject"	"Session"	"DemoAge.RESP"	"DemoEthnicity.RESP"	"DemoGender.RESP"	"DemoRace.RESP"	"responseMappingTool"	"Block"	"Procedure.Block."	"toolResponse"	"weaponResponse"	"Trial"	"blockName"	"Practice.Trial."	"SubTrial"	"CorrectResponse"	"facePictureFile"	"ITIDuration"	"PrimeType"	"responseAccData"	"rtFeedbackText"	"targetPictureFile"	"TargetType"	"TargetWIT.ACC"	"TargetWIT.CRESP"	"TargetWIT.RESP"	"TargetWIT.RT"	"errorQSlide.RESP"	"IMS"	"EMS"
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	83	"a"	"whiteFace4.bmp"	800	"white"	1	"+"	"weapon2.bmp"	"weapon"	0	"a"	"l"	421	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	84	"a"	"whiteFace7.bmp"	800	"white"	2	"+"	"weapon3.bmp"	"weapon"	1	"a"	"a"	437	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	85	"a"	"blackFace3.bmp"	1200	"black"	3	"TOO SLOW"	"weapon2.bmp"	"weapon"	0	"a"	""	0	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	86	"l"	"whiteFace8.bmp"	1000	"white"	2	"+"	"tool1.bmp"	"tool"	1	"l"	"l"	403	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	87	"l"	"blackFace3.bmp"	800	"black"	1	"+"	"tool3.bmp"	"tool"	0	"l"	"a"	306	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	88	"l"	"whiteFace2.bmp"	1200	"white"	2	"+"	"tool2.bmp"	"tool"	1	"l"	"l"	274	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	89	"l"	"whiteFace5.bmp"	1000	"white"	2	"+"	"tool4.bmp"	"tool"	1	"l"	"l"	337	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	90	"l"	"whiteFace6.bmp"	800	"white"	2	"+"	"tool4.bmp"	"tool"	1	"l"	"l"	336	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	91	"l"	"blackFace3.bmp"	1000	"black"	2	"+"	"tool1.bmp"	"tool"	1	"l"	"l"	288	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	92	"l"	"blackFace5.bmp"	1200	"black"	1	"+"	"tool4.bmp"	"tool"	0	"l"	"a"	279	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	93	"a"	"blackFace1.bmp"	800	"black"	1	"+"	"weapon4.bmp"	"weapon"	0	"a"	"l"	302	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	94	"a"	"blackFace5.bmp"	1200	"black"	1	"+"	"weapon1.bmp"	"weapon"	0	"a"	"l"	374	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	95	"a"	"whiteFace5.bmp"	1000	"white"	2	"+"	"weapon1.bmp"	"weapon"	1	"a"	"a"	469	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	96	"l"	"blackFace6.bmp"	1000	"black"	1	"+"	"tool2.bmp"	"tool"	0	"l"	"a"	349	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	97	"a"	"whiteFace4.bmp"	800	"white"	1	"+"	"weapon3.bmp"	"weapon"	0	"a"	"l"	285	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	98	"a"	"blackFace2.bmp"	1200	"black"	2	"+"	"weapon4.bmp"	"weapon"	1	"a"	"a"	237	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	99	"a"	"whiteFace1.bmp"	1000	"white"	2	"+"	"weapon3.bmp"	"weapon"	1	"a"	"a"	388	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	100	"a"	"blackFace6.bmp"	800	"black"	2	"+"	"weapon4.bmp"	"weapon"	1	"a"	"a"	307	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	101	"a"	"whiteFace4.bmp"	1200	"white"	1	"+"	"weapon4.bmp"	"weapon"	0	"a"	"l"	267	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	102	"a"	"blackFace1.bmp"	1000	"black"	2	"+"	"weapon3.bmp"	"weapon"	1	"a"	"a"	362	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	103	"l"	"whiteFace4.bmp"	1200	"white"	3	"TOO SLOW"	"tool2.bmp"	"tool"	0	"l"	""	0	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	104	"a"	"whiteFace6.bmp"	800	"white"	1	"+"	"weapon3.bmp"	"weapon"	0	"a"	"l"	376	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	105	"a"	"whiteFace3.bmp"	800	"white"	1	"+"	"weapon3.bmp"	"weapon"	0	"a"	"l"	359	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	106	"a"	"blackFace1.bmp"	1200	"black"	3	"TOO SLOW"	"weapon2.bmp"	"weapon"	0	"a"	""	0	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	107	"a"	"whiteFace8.bmp"	1000	"white"	2	"+"	"weapon3.bmp"	"weapon"	1	"a"	"a"	254	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	108	"l"	"whiteFace1.bmp"	1200	"white"	1	"+"	"tool1.bmp"	"tool"	0	"l"	"a"	253	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	109	"a"	"blackFace8.bmp"	800	"black"	2	"+"	"weapon4.bmp"	"weapon"	1	"a"	"a"	357	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	110	"l"	"blackFace8.bmp"	1000	"black"	1	"+"	"tool3.bmp"	"tool"	0	"l"	"a"	308	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	111	"a"	"blackFace4.bmp"	1000	"black"	2	"+"	"weapon2.bmp"	"weapon"	1	"a"	"a"	396	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	112	"l"	"blackFace2.bmp"	800	"black"	2	"+"	"tool1.bmp"	"tool"	1	"l"	"l"	499	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	113	"l"	"blackFace2.bmp"	1200	"black"	1	"+"	"tool2.bmp"	"tool"	0	"l"	"a"	306	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	114	"l"	"whiteFace7.bmp"	800	"white"	1	"+"	"tool3.bmp"	"tool"	0	"l"	"a"	218	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	115	"l"	"blackFace8.bmp"	1200	"black"	1	"+"	"tool1.bmp"	"tool"	0	"l"	"a"	297	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	116	"a"	"whiteFace5.bmp"	1000	"white"	2	"+"	"weapon4.bmp"	"weapon"	1	"a"	"a"	464	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	117	"a"	"blackFace3.bmp"	1000	"black"	2	"+"	"weapon3.bmp"	"weapon"	1	"a"	"a"	400	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	118	"a"	"whiteFace2.bmp"	1200	"white"	1	"+"	"weapon4.bmp"	"weapon"	0	"a"	"l"	359	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	119	"a"	"blackFace6.bmp"	800	"black"	2	"+"	"weapon2.bmp"	"weapon"	1	"a"	"a"	287	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	120	"a"	"blackFace4.bmp"	1000	"black"	2	"+"	"weapon1.bmp"	"weapon"	1	"a"	"a"	318	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	121	"a"	"blackFace5.bmp"	800	"black"	1	"+"	"weapon2.bmp"	"weapon"	0	"a"	"l"	349	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	122	"l"	"blackFace1.bmp"	1200	"black"	1	"+"	"tool4.bmp"	"tool"	0	"l"	"a"	285	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	123	"a"	"blackFace2.bmp"	800	"black"	3	"TOO SLOW"	"weapon3.bmp"	"weapon"	0	"a"	""	0	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	124	"l"	"whiteFace5.bmp"	1200	"white"	2	"+"	"tool2.bmp"	"tool"	1	"l"	"l"	435	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	125	"l"	"blackFace4.bmp"	1000	"black"	1	"+"	"tool4.bmp"	"tool"	0	"l"	"a"	387	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	126	"l"	"blackFace7.bmp"	1200	"black"	2	"+"	"tool2.bmp"	"tool"	1	"l"	"l"	282	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	127	"l"	"blackFace1.bmp"	1000	"black"	2	"+"	"tool3.bmp"	"tool"	1	"l"	"l"	329	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	128	"l"	"blackFace1.bmp"	800	"black"	2	"+"	"tool1.bmp"	"tool"	1	"l"	"l"	264	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	129	"l"	"whiteFace4.bmp"	800	"white"	2	"+"	"tool3.bmp"	"tool"	1	"l"	"l"	311	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	130	"a"	"whiteFace2.bmp"	1000	"white"	2	"+"	"weapon1.bmp"	"weapon"	1	"a"	"a"	287	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	131	"a"	"blackFace5.bmp"	1200	"black"	2	"+"	"weapon1.bmp"	"weapon"	1	"a"	"a"	470	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	132	"a"	"whiteFace5.bmp"	800	"white"	2	"+"	"weapon1.bmp"	"weapon"	1	"a"	"a"	261	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	133	"l"	"blackFace7.bmp"	1200	"black"	3	"TOO SLOW"	"tool3.bmp"	"tool"	0	"l"	""	0	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	134	"a"	"whiteFace8.bmp"	1000	"white"	2	"+"	"weapon4.bmp"	"weapon"	1	"a"	"a"	244	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	135	"a"	"blackFace3.bmp"	1000	"black"	1	"+"	"weapon1.bmp"	"weapon"	0	"a"	"l"	236	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	136	"a"	"blackFace4.bmp"	800	"black"	2	"+"	"weapon4.bmp"	"weapon"	1	"a"	"a"	251	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	137	"l"	"whiteFace2.bmp"	1200	"white"	3	"TOO SLOW"	"tool1.bmp"	"tool"	0	"l"	""	0	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	138	"a"	"blackFace1.bmp"	1200	"black"	2	"+"	"weapon1.bmp"	"weapon"	1	"a"	"a"	385	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	139	"a"	"whiteFace8.bmp"	1000	"white"	2	"+"	"weapon1.bmp"	"weapon"	1	"a"	"a"	480	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	140	"a"	"blackFace2.bmp"	800	"black"	2	"+"	"weapon3.bmp"	"weapon"	1	"a"	"a"	344	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	141	"a"	"blackFace1.bmp"	1000	"black"	2	"+"	"weapon4.bmp"	"weapon"	1	"a"	"a"	351	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	142	"l"	"whiteFace1.bmp"	800	"white"	2	"+"	"tool3.bmp"	"tool"	1	"l"	"l"	367	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	143	"a"	"blackFace6.bmp"	1200	"black"	2	"+"	"weapon1.bmp"	"weapon"	1	"a"	"a"	382	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	144	"a"	"blackFace8.bmp"	1000	"black"	2	"+"	"weapon4.bmp"	"weapon"	1	"a"	"a"	405	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	145	"l"	"whiteFace7.bmp"	800	"white"	2	"+"	"tool1.bmp"	"tool"	1	"l"	"l"	389	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	146	"l"	"whiteFace2.bmp"	1200	"white"	2	"+"	"tool4.bmp"	"tool"	1	"l"	"l"	404	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	147	"a"	"whiteFace6.bmp"	1200	"white"	1	"+"	"weapon4.bmp"	"weapon"	0	"a"	"l"	347	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	148	"l"	"blackFace1.bmp"	1000	"black"	1	"+"	"tool1.bmp"	"tool"	0	"l"	"a"	411	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	149	"l"	"whiteFace1.bmp"	800	"white"	1	"+"	"tool2.bmp"	"tool"	0	"l"	"a"	322	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	150	"l"	"whiteFace7.bmp"	800	"white"	2	"+"	"tool3.bmp"	"tool"	1	"l"	"l"	266	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	151	"l"	"whiteFace3.bmp"	1200	"white"	2	"+"	"tool3.bmp"	"tool"	1	"l"	"l"	264	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	152	"l"	"blackFace2.bmp"	1000	"black"	2	"+"	"tool3.bmp"	"tool"	1	"l"	"l"	151	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	153	"l"	"whiteFace8.bmp"	1000	"white"	2	"+"	"tool4.bmp"	"tool"	1	"l"	"l"	223	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	154	"a"	"whiteFace6.bmp"	800	"white"	1	"+"	"weapon3.bmp"	"weapon"	0	"a"	"l"	254	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	155	"l"	"whiteFace1.bmp"	1200	"white"	1	"+"	"tool1.bmp"	"tool"	0	"l"	"a"	357	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	156	"l"	"blackFace2.bmp"	1000	"black"	2	"+"	"tool1.bmp"	"tool"	1	"l"	"l"	301	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	157	"a"	"whiteFace6.bmp"	800	"white"	1	"+"	"weapon2.bmp"	"weapon"	0	"a"	"l"	268	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	158	"a"	"blackFace6.bmp"	1200	"black"	2	"+"	"weapon3.bmp"	"weapon"	1	"a"	"a"	356	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	159	"a"	"whiteFace2.bmp"	1000	"white"	1	"+"	"weapon4.bmp"	"weapon"	0	"a"	"l"	323	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	160	"l"	"blackFace4.bmp"	800	"black"	1	"+"	"tool1.bmp"	"tool"	0	"l"	"a"	314	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	161	"l"	"whiteFace2.bmp"	1200	"white"	2	"+"	"tool3.bmp"	"tool"	1	"l"	"l"	346	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	162	"a"	"whiteFace1.bmp"	1000	"white"	1	"+"	"weapon4.bmp"	"weapon"	0	"a"	"l"	273	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	163	"a"	"blackFace1.bmp"	800	"black"	1	"+"	"weapon2.bmp"	"weapon"	0	"a"	"l"	312	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	164	"l"	"blackFace6.bmp"	1200	"black"	1	"+"	"tool3.bmp"	"tool"	0	"l"	"a"	336	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	165	"l"	"blackFace6.bmp"	1200	"black"	2	"+"	"tool1.bmp"	"tool"	1	"l"	"l"	367	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	166	"a"	"whiteFace7.bmp"	1000	"white"	2	"+"	"weapon3.bmp"	"weapon"	1	"a"	"a"	335	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	167	"a"	"blackFace6.bmp"	800	"black"	1	"+"	"weapon4.bmp"	"weapon"	0	"a"	"l"	494	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	168	"a"	"whiteFace5.bmp"	1200	"white"	1	"+"	"weapon2.bmp"	"weapon"	0	"a"	"l"	445	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	169	"a"	"blackFace2.bmp"	800	"black"	1	"+"	"weapon1.bmp"	"weapon"	0	"a"	"l"	253	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	170	"a"	"whiteFace2.bmp"	1000	"white"	2	"+"	"weapon3.bmp"	"weapon"	1	"a"	"a"	260	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	171	"l"	"blackFace6.bmp"	800	"black"	2	"+"	"tool4.bmp"	"tool"	1	"l"	"l"	275	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	172	"l"	"blackFace8.bmp"	1200	"black"	2	"+"	"tool1.bmp"	"tool"	1	"l"	"l"	275	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	173	"a"	"whiteFace3.bmp"	1000	"white"	2	"+"	"weapon4.bmp"	"weapon"	1	"a"	"a"	377	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	174	"l"	"blackFace1.bmp"	1000	"black"	2	"+"	"tool3.bmp"	"tool"	1	"l"	"l"	385	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	175	"a"	"whiteFace4.bmp"	1200	"white"	2	"+"	"weapon3.bmp"	"weapon"	1	"a"	"a"	400	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	176	"a"	"whiteFace7.bmp"	800	"white"	1	"+"	"weapon1.bmp"	"weapon"	0	"a"	"l"	399	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	177	"a"	"blackFace3.bmp"	1200	"black"	2	"+"	"weapon2.bmp"	"weapon"	1	"a"	"a"	431	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	178	"l"	"blackFace5.bmp"	800	"black"	2	"+"	"tool3.bmp"	"tool"	1	"l"	"l"	438	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	179	"l"	"blackFace8.bmp"	1000	"black"	2	"+"	"tool2.bmp"	"tool"	1	"l"	"l"	445	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	180	"a"	"blackFace3.bmp"	1200	"black"	2	"+"	"weapon4.bmp"	"weapon"	1	"a"	"a"	317	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	181	"l"	"whiteFace4.bmp"	800	"white"	2	"+"	"tool2.bmp"	"tool"	1	"l"	"l"	428	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	182	"l"	"blackFace2.bmp"	1000	"black"	2	"+"	"tool4.bmp"	"tool"	1	"l"	"l"	396	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	183	"a"	"blackFace7.bmp"	1200	"black"	2	"+"	"weapon4.bmp"	"weapon"	1	"a"	"a"	243	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	184	"l"	"whiteFace5.bmp"	800	"white"	1	"+"	"tool3.bmp"	"tool"	0	"l"	"a"	242	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	185	"l"	"whiteFace5.bmp"	1000	"white"	2	"+"	"tool1.bmp"	"tool"	1	"l"	"l"	170	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	186	"a"	"whiteFace4.bmp"	1200	"white"	1	"+"	"weapon4.bmp"	"weapon"	0	"a"	"l"	321	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	187	"l"	"blackFace3.bmp"	1000	"black"	2	"+"	"tool2.bmp"	"tool"	1	"l"	"l"	224	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	188	"l"	"blackFace8.bmp"	800	"black"	1	"+"	"tool4.bmp"	"tool"	0	"l"	"a"	280	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	189	"a"	"blackFace2.bmp"	800	"black"	2	"+"	"weapon4.bmp"	"weapon"	1	"a"	"a"	303	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	190	"l"	"whiteFace6.bmp"	1200	"white"	2	"+"	"tool3.bmp"	"tool"	1	"l"	"l"	319	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	191	"l"	"blackFace3.bmp"	1000	"black"	1	"+"	"tool1.bmp"	"tool"	0	"l"	"a"	334	NA	5.6	5.4
64	1	1	2	2	5	"toolRight"	1	"WITproc"	"l"	"a"	2	"WIT"	"no"	192	"l"	"whiteFace4.bmp"	800	"white"	2	"+"	"tool1.bmp"	"tool"	1	"l"	"l"	325	NA	5.6	5.4
65	1	1	2	2	5	"toolLeft"	2	"WITproc"	"a"	"l"	2	"WIT"	"no"	1	"a"	"whiteFace2.bmp"	800	"white"	2	"+"	"tool4.bmp"	"tool"	1	"a"	"a"	442	NA	5	6.8
65	1	1	2	2	5	"toolLeft"	2	"WITproc"	"a"	"l"	2	"WIT"	"no"	2	"a"	"blackFace1.bmp"	1200	"black"	2	"+"	"tool3.bmp"	"tool"	1	"a"	"a"	402	NA	5	6.8
65	1	1	2	2	5	"toolLeft"	2	"WITproc"	"a"	"l"	2	"WIT"	"no"	3	"a"	"blackFace3.bmp"	1000	"black"	1	"+"	"tool1.bmp"	"tool"	0	"a"	"l"	481	NA	5	6.8
65	1	1	2	2	5	"toolLeft"	2	"WITproc"	"a"	"l"	2	"WIT"	"no"	4	"l"	"whiteFace2.bmp"	800	"white"	2	"+"	"weapon3.bmp"	"weapon"	1	"l"	"l"	425	NA	5	6.8
65	1	1	2	2	5	"toolLeft"	2	"WITproc"	"a"	"l"	2	"WIT"	"no"	5	"l"	"whiteFace3.bmp"	1000	"white"	2	"+"	"weapon2.bmp"	"weapon"	1	"l"	"l"	472	NA	5	6.8
